organization_id,state,city,building_name,space_name,space_type,space_description,capacity,date_time,date_daily,people_in,people_out,traffic,occupancy
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_39,Space1_Building_39,Building,Main Entrance,4338,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,29.0,24.0,53.0,752.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_4,Space1_Building_4,Building,Main Entrance,315,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_40,Space1_Building_40,Building,Main Entrance,3727,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,13.0,20.0,33.0,7.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_41,Space1_Building_41,Building,Main Entrance,435,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,17.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_5,Space1_Building_5,Building,Main Entrance,1218,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,4.0,4.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_5,Space2_Building_5,Tower,Main Entrance,1218,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,64.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_6,Space1_Building_6,Building,Main Entrance,1322,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,1.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_6,Space2_Building_6,Tower,Main Entrance,1322,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,2.0,2.0,58.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_7,Space1_Building_7,Building,Main Entrance,900,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_8,Space2_Building_8,Tower,Main Entrance,1200,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,13.0,19.0,32.0,116.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_8,Space1_Building_8,Building,Main Entrance,1200,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,16.0,18.0,16.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_9,Space1_Building_9,Building,Main Entrance,400,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,4.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_9,Space2_Building_9,Tower,Main Entrance,400,2023-03-09T01:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,,,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_1,Space1_Building_1,Building,Main Entrance,800,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_10,Space1_Building_10,Tower,Main Entrance,475,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,3.0,5.0,10.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_11,Space1_Building_11,Tower,Main Entrance,590,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,7.0,8.0,15.0,113.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_12,Space1_Building_12,Tower,Main Entrance,580,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,89.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_13,Space1_Building_13,Tower,Main Entrance,900,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,4.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_14,Space1_Building_14,Tower,Main Entrance,380,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,0.0,1.0,25.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_15,Space1_Building_15,Tower,Main Entrance,670,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,71.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_16,Space1_Building_16,Tower,Main Entrance,350,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,8.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_17,Space1_Building_17,Tower,Main Entrance,300,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,28.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_18,Space1_Building_18,Building,Main Entrance,400,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,6.0,6.0,12.0,7.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_19,Space1_Building_19,Building,Main Entrance,2200,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,5.0,8.0,13.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_19,Space2_Building_19,Tower,Main Entrance,2200,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,9.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_2,Space1_Building_2,Building,Main Entrance,600,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,7.0,11.0,18.0,6.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_20,Space2_Building_20,Tower,Main Entrance,1273,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,6.0,8.0,34.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_20,Space3_Building_20,Retail,Main Entrance,1273,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,184.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_20,Space1_Building_20,Building,Main Entrance,1273,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,9.0,10.0,19.0,515.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_21,Space2_Building_21,Tower,Main Entrance,1336,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,161.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_21,Space3_Building_21,Retail,Main Entrance,1336,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,388.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_21,Space1_Building_21,Building,Main Entrance,1336,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,1.0,3.0,1272.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_22,Space1_Building_22,Building,Main Entrance,1342,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,4.0,0.0,4.0,129.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_22,Space2_Building_22,Tower,Main Entrance,1342,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,2.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_22,Space3_Building_22,Retail,Main Entrance,1342,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,0.0,1.0,823.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_23,Space1_Building_23,Tower,Main Entrance,798,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,13.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_23,Space2_Building_23,Tower,Main Entrance,798,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,0.0,2.0,33.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_23,Space3_Building_23,Retail,Main Entrance,798,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,220.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_24,Space2_Building_24,Tower,Main Entrance,798,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,1.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_24,Space3_Building_24,Retail,Main Entrance,798,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,227.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_24,Space1_Building_24,Tower,Main Entrance,798,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,530.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_25,Space2_Building_25,Tower,Main Entrance,370,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,18.0,22.0,40.0,88.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_25,Space1_Building_25,Building,Main Entrance,370,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,3.0,5.0,16.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_26,Space1_Building_26,Building,Main Entrance,370,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,4.0,5.0,9.0,63.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_27,Space1_Building_27,Building,Main Entrance,370,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_28,Space1_Building_28,Building,Main Entrance,370,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,30.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_29,Space1_Building_29,Building,Main Entrance,370,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,104.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_3,Space1_Building_3,Building,Main Entrance,500,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_30,Space2_Building_30,Tower,Main Entrance,1750,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,1.0,3.0,1.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_30,Space1_Building_30,Tower,Main Entrance,1750,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,3.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_31,Space2_Building_31,Tower,Main Entrance,1750,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,76.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_31,Space1_Building_31,Tower,Main Entrance,1750,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,59.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_32,Space2_Building_32,Tower,Main Entrance,2900,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,6.0,6.0,1.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_32,Space1_Building_32,Building,Main Entrance,2900,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,13.0,16.0,29.0,6.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_33,Space1_Building_33,Building,Main Entrance,1900,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,11.0,8.0,19.0,50.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_34,Space1_Building_34,Building,Main Entrance,2000,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,37.0,47.0,84.0,245.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_35,Space2_Building_35,Tower,Main Entrance,1079,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,2.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_35,Space1_Building_35,Building,Main Entrance,1079,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,29.0,13.0,42.0,26.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_36,Space1_Building_36,Building,Main Entrance,822,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,6.0,3.0,9.0,148.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_36,Space2_Building_36,Tower,Main Entrance,822,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,180.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_37,Space1_Building_37,Building,Main Entrance,115,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,53.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_38,Space2_Building_38,Tower,Main Entrance,4510,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,6.0,20.0,26.0,13.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_38,Space1_Building_38,Building,Main Entrance,4510,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,24.0,22.0,46.0,502.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_39,Space1_Building_39,Building,Main Entrance,4338,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,6.0,4.0,10.0,754.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_4,Space1_Building_4,Building,Main Entrance,315,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_40,Space1_Building_40,Building,Main Entrance,3727,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,8.0,27.0,35.0,0.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_41,Space1_Building_41,Building,Main Entrance,435,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,17.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_5,Space1_Building_5,Building,Main Entrance,1218,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_5,Space2_Building_5,Tower,Main Entrance,1218,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,64.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_6,Space1_Building_6,Building,Main Entrance,1322,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,2.0,2.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_6,Space2_Building_6,Tower,Main Entrance,1322,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,2.0,2.0,56.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_7,Space1_Building_7,Building,Main Entrance,900,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,2.0,4.0,1.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_8,Space2_Building_8,Tower,Main Entrance,1200,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,112.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_8,Space1_Building_8,Building,Main Entrance,1200,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,6.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_9,Space1_Building_9,Building,Main Entrance,400,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,3.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_9,Space2_Building_9,Tower,Main Entrance,400,2023-03-09T02:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_1,Space1_Building_1,Building,Main Entrance,800,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,5.0,3.0,8.0,4.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_10,Space1_Building_10,Tower,Main Entrance,475,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_11,Space1_Building_11,Tower,Main Entrance,590,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,4.0,6.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_12,Space1_Building_12,Tower,Main Entrance,580,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_13,Space1_Building_13,Tower,Main Entrance,900,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_14,Space1_Building_14,Tower,Main Entrance,380,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,0.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_15,Space1_Building_15,Tower,Main Entrance,670,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,0.0,1.0,1.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_16,Space1_Building_16,Tower,Main Entrance,350,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_17,Space1_Building_17,Tower,Main Entrance,300,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_18,Space1_Building_18,Building,Main Entrance,400,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_19,Space1_Building_19,Building,Main Entrance,2200,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,9.0,7.0,16.0,4.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_19,Space2_Building_19,Tower,Main Entrance,2200,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,2.0,4.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_2,Space1_Building_2,Building,Main Entrance,600,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_20,Space2_Building_20,Tower,Main Entrance,1273,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,4.0,1.0,5.0,3.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_20,Space3_Building_20,Retail,Main Entrance,1273,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_20,Space1_Building_20,Building,Main Entrance,1273,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_21,Space2_Building_21,Tower,Main Entrance,1336,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_21,Space3_Building_21,Retail,Main Entrance,1336,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_21,Space1_Building_21,Building,Main Entrance,1336,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_22,Space1_Building_22,Building,Main Entrance,1342,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,3.0,5.0,1.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_22,Space2_Building_22,Tower,Main Entrance,1342,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,0.0,1.0,1.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_22,Space3_Building_22,Retail,Main Entrance,1342,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_23,Space2_Building_23,Tower,Main Entrance,798,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,1.0,3.0,1.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_23,Space1_Building_23,Tower,Main Entrance,798,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,2.0,3.0,1.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_23,Space3_Building_23,Retail,Main Entrance,798,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_24,Space3_Building_24,Retail,Main Entrance,798,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_24,Space2_Building_24,Tower,Main Entrance,798,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,0.0,2.0,2.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_24,Space1_Building_24,Tower,Main Entrance,798,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,1.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_25,Space2_Building_25,Tower,Main Entrance,370,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,3.0,5.0,8.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_25,Space1_Building_25,Building,Main Entrance,370,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,3.0,4.0,7.0,1.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_26,Space1_Building_26,Building,Main Entrance,370,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,2.0,3.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_27,Space1_Building_27,Building,Main Entrance,370,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_28,Space1_Building_28,Building,Main Entrance,370,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_29,Space1_Building_29,Building,Main Entrance,370,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_3,Space1_Building_3,Building,Main Entrance,500,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_30,Space2_Building_30,Tower,Main Entrance,1750,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,0.0,2.0,2.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_30,Space1_Building_30,Tower,Main Entrance,1750,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_31,Space1_Building_31,Tower,Main Entrance,1750,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,59.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_31,Space2_Building_31,Tower,Main Entrance,1750,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,0.0,0.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_32,Space2_Building_32,Tower,Main Entrance,2900,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,1.0,1.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_32,Space1_Building_32,Building,Main Entrance,2900,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,5.0,7.0,12.0,1.0
63f4d9f01ae6380cd40791EY,Alberta,Edmonton,Building_33,Space1_Building_33,Building,Main Entrance,1900,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,2.0,4.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_34,Space1_Building_34,Building,Main Entrance,2000,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,11.0,4.0,15.0,7.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_35,Space2_Building_35,Tower,Main Entrance,1079,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_35,Space1_Building_35,Building,Main Entrance,1079,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,2.0,2.0,4.0,0.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_36,Space1_Building_36,Building,Main Entrance,822,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,6.0,3.0,9.0,5.0
63f4d9f01ae6380cd40791EY,Michigan,Detroit,Building_36,Space2_Building_36,Tower,Main Entrance,822,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,0.0,3.0,3.0,0.0
63f4d9f01ae6380cd40791EY,Ontario,Toronto,Building_37,Space1_Building_37,Building,Main Entrance,115,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,0.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_38,Space2_Building_38,Tower,Main Entrance,4510,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,1.0,1.0,2.0,1.0
63f4d9f01ae6380cd40791EY,British Columbia,Vancouver,Building_38,Space1_Building_38,Building,Main Entrance,4510,2023-03-09T03:00:00.000+01:00,2023-03-09T01:00:00.000+01:00,10.0,12.0,22.0,4.0
